title_id;title;type;release_year;age_certification;runtime;genres;production_countries;imdb_id;imdb_score;imdb_votes;seasons
tm849407;Isi & Ossi;MOVIE;2020;Unknown;113;['romance', 'comedy'];['DE'];tt9806322;64;82210;0
ts223084;Nowhere Man;SHOW;2019;TV-MA;56;['crime', 'drama', 'thriller', 'action'];['TW'];tt10895588;56;3600;10
tm898759;Fatal Affair;MOVIE;2020;Unknown;89;['thriller'];['US'];;;;0
tm889390;Ben Platt: Live from Radio City Music Hall;MOVIE;2020;Unknown;85;['documentation', 'music'];['US'];;;;0
tm889018;Nobody Knows I'm Here;MOVIE;2020;Unknown;91;['drama'];['CL'];;;;0
ts224198;Rugal;SHOW;2020;TV-MA;60;['crime', 'thriller', 'scifi', 'drama', 'action'];['KR'];;;;10
tm946604;What We Wanted;MOVIE;2020;Unknown;94;['drama'];['AT'];tt13279528;59;17730;0
ts100354;Monzón: A Knockout Blow;SHOW;2019;TV-MA;45;['crime', 'drama', 'history', 'sport'];['AR'];tt9852660;79;7170;10
ts254817;A Perfect Crime;SHOW;2020;Unknown;43;['crime', 'documentation'];['DE'];tt12939836;73;13940;10
tm450375;Thackeray;MOVIE;2019;Unknown;139;['drama', 'history', 'action'];['IN'];tt7777196;53;33340;0
tm954303;Ni de coña;MOVIE;2020;Unknown;90;['comedy', 'european'];['ES', 'CO'];tt13167556;28;3770;0
tm452962;Eye for an Eye;MOVIE;2019;Unknown;107;['thriller', 'european'];['FR', 'ES', 'US'];;;;0
tm493511;The Sky Is Pink;MOVIE;2019;Unknown;143;['drama', 'romance', 'family'];['IN'];tt8902990;75;85510;0
tm885470;My Next Guest with David Letterman and Shah Rukh Khan;MOVIE;2019;Unknown;61;[];[];;;;0
tm881891;Chris D'Elia: No Pain;MOVIE;2020;Unknown;55;['comedy'];['US'];tt11987296;59;17720;0
tm460815;Luka Chuppi;MOVIE;2019;Unknown;126;['romance', 'drama', 'comedy'];['IN'];tt8908002;63;111620;0
tm883113;Earth and Blood;MOVIE;2020;Unknown;80;['thriller'];['BE', 'FR'];;;;0
tm880059;All Day and a Night;MOVIE;2020;R;121;['drama'];['US'];tt3993886;59;36270;0
tm998899;The Fisherman's Diary;MOVIE;2020;Unknown;142;['drama'];['CM'];tt13297136;64;6160;0
ts253288;Felipe Esparza: Bad Decisions;SHOW;2020;TV-MA;62;['comedy'];['US'];tt12875768;54;1660;10
tm474862;Bennett's War;MOVIE;2019;PG-13;95;['drama', 'sport'];['US'];tt7370952;60;8580;0
tm372035;Paris Is Us;MOVIE;2019;Unknown;83;['drama', 'european'];['FR'];tt7920024;46;14100;0
tm449590;Rattlesnake;MOVIE;2019;Unknown;85;['horror', 'thriller', 'drama', 'crime'];['US'];tt9257484;46;84870;0
tm849251;So Much Love to Give;MOVIE;2020;Unknown;108;['comedy'];['AR'];;;;0
ts89340;Crime Diaries: The Candidate;SHOW;2019;TV-MA;37;['war', 'crime', 'drama', 'thriller'];['MX'];tt9327348;75;8030;10
tm975765;Emicida: AmarElo - It's All for Yesterday;MOVIE;2020;Unknown;89;['music', 'documentation'];['BR'];tt13458600;85;14720;0
tm827640;Travis Scott: Look Mom I Can Fly;MOVIE;2019;Unknown;85;['music', 'documentation'];['US'];tt10856726;63;45270;0
tm850454;Tom Papa: You're Doing Great!;MOVIE;2020;Unknown;60;['comedy'];['US'];tt11177308;72;8440;0
ts270439;Best Leftovers Ever!;SHOW;2020;TV-G;36;['reality'];['US'];tt13563634;56;5150;10
tm947555;Sarah Cooper: Everything's Fine;MOVIE;2020;Unknown;49;['comedy'];['US'];tt12882062;55;17080;0
tm835305;Dancing with the Birds;MOVIE;2019;Unknown;51;['documentation'];['US'];;;;0
tm843944;Lorena, Light-footed Woman;MOVIE;2019;Unknown;28;['documentation'];['MX'];;;;0
ts217356;Betaal;SHOW;2020;TV-MA;47;['action', 'horror', 'thriller'];['IN'];tt10651790;54;88840;10
tm460259;Blood Will Tell;MOVIE;2019;Unknown;113;['thriller', 'drama'];['AR', 'CA', 'CL'];tt5687236;61;8150;0
ts256898;Over Christmas;SHOW;2020;Unknown;45;['drama', 'comedy'];['DE'];;;;10
tm879609;Brave Blue World;MOVIE;2019;Unknown;50;['documentation'];['GB', 'CA'];tt11921004;67;7720;0
ts88336;Dating Around;SHOW;2019;Unknown;30;['reality', 'romance'];['US'];tt9654080;63;12040;20
tm426630;Soni;MOVIE;2019;Unknown;97;['crime', 'drama'];['IN'];tt6078866;71;27520;0
tm932595;A Babysitter's Guide to Monster Hunting;MOVIE;2020;PG;94;['fantasy', 'comedy', 'family'];['US'];tt4844150;54;40670;0
tm451584;Too Handsome To Handle;MOVIE;2019;Unknown;106;['romance', 'drama', 'comedy'];['ID'];tt9543488;68;5230;0
ts254537;Good Morning, Verônica;SHOW;2020;TV-MA;45;['drama', 'thriller', 'crime'];['BR'];tt12987918;76;35520;10
ts268758;Mismatched;SHOW;2020;TV-MA;32;['comedy', 'drama', 'romance'];['IN'];tt12719250;55;37120;10
tm918962;Fearless;MOVIE;2020;PG;89;['comedy', 'scifi', 'documentation', 'animation', 'family'];['CA'];tt8675288;49;17060;0
tm1081074;Justine;MOVIE;2019;Unknown;105;['drama'];['US'];tt8202262;67;7040;0
ts86365;Rilakkuma and Kaoru;SHOW;2019;TV-PG;12;['comedy', 'drama', 'family', 'animation'];['JP'];tt9348716;83;15790;10
tm466832;Dragon Quest: Your Story;MOVIE;2019;PG;103;['action', 'animation', 'family', 'fantasy'];['JP'];tt10127562;65;27800;0
ts218504;Hello Ninja;SHOW;2019;TV-Y;13;['animation', 'action', 'comedy', 'family', 'fantasy'];['CA'];tt10687170;67;1190;40
tm464527;ReMastered: The Miami Showband Massacre;MOVIE;2019;Unknown;70;['documentation', 'music', 'crime'];[];tt9046568;70;13530;0
tm945825;Bobbleheads: The Movie;MOVIE;2020;PG;82;['comedy', 'family', 'animation'];['US'];tt13292206;24;3490;0
tm927926;Dad Wanted;MOVIE;2020;Unknown;102;['drama', 'family', 'comedy'];['MX'];tt12721188;57;10580;0
ts225379;The Good Detective;SHOW;2020;TV-MA;65;['crime', 'drama'];['KR'];;;;10
tm474548;Good Sam;MOVIE;2019;PG;90;['drama', 'comedy'];['US'];tt9032888;57;28900;0
tm819107;Aziz Ansari: Right Now;MOVIE;2019;Unknown;65;['comedy'];['US'];tt10575038;75;51110;0
ts89330;Stay Tuned!;SHOW;2019;TV-14;46;['comedy'];['JP'];tt10088086;75;3430;10
tm827168;Sturgill Simpson Presents Sound & Fury;MOVIE;2019;Unknown;40;['animation'];['JP', 'US'];tt10682000;;;0
tm838869;Wonder Boy;MOVIE;2019;Unknown;99;['documentation', 'european'];['FR'];;;;0
ts91125;Chief of Staff;SHOW;2019;Unknown;62;['war'];['KR'];;;;20
tm812781;Katherine Ryan: Glitter Room;MOVIE;2019;Unknown;65;['comedy'];['US'];tt10438648;67;19200;0
tm884616;Quiet;MOVIE;2020;Unknown;102;['drama'];['CL'];tt10035478;64;3200;0
tm945168;Secrets of the Saqqara Tomb;MOVIE;2020;Unknown;113;['documentation', 'history'];['EG', 'US'];tt13150630;72;61890;0
tm933639;Wish Upon a Unicorn;MOVIE;2020;PG;93;['fantasy', 'family'];['US'];tt10798660;54;1760;0
tm847805;Ludo;MOVIE;2020;PG-13;150;['crime', 'action', 'comedy', 'drama'];['IN'];tt7212754;76;375280;0
tm938227;Dolly Parton's Christmas on the Square;MOVIE;2020;PG;98;['comedy', 'family'];['US'];tt10627548;52;26750;0
tm910999;Xico's Journey;MOVIE;2020;Unknown;85;['family', 'fantasy', 'animation'];['MX'];tt12481806;51;5340;0
tm980097;Holiday on Mars;MOVIE;2020;Unknown;89;['comedy', 'scifi'];['IT'];tt12780384;27;5640;0
tm475501;Wanda Sykes: Not Normal;MOVIE;2019;Unknown;66;['comedy'];['US'];tt9169592;72;17900;0
tm845552;Giving Voice;MOVIE;2020;PG-13;90;['documentation'];['US'];;;;0
tm948607;Midnight at the Magnolia;MOVIE;2020;Unknown;87;['comedy', 'romance'];['CA'];tt13318052;58;52960;0
ts218776;Happy Jail;SHOW;2019;Unknown;34;['documentation'];[];tt10753590;69;2470;10
tm818588;All the Freckles in the World;MOVIE;2019;Unknown;90;['comedy', 'romance', 'sport'];['MX'];tt9809140;52;12690;0
ts250803;Say I Do;SHOW;2020;TV-14;55;['reality'];['GB', 'US'];tt12540060;77;5270;10
ts79695;Sintonia;SHOW;2019;TV-MA;44;['crime', 'drama', 'music'];['BR'];tt8165086;67;10670;20
tm852060;Grego Rossello: Disculpe las molestias;MOVIE;2019;Unknown;65;['comedy'];['AR'];tt11066396;45;250;0
tm469432;Hating Peter Tatchell;MOVIE;2020;Unknown;91;['documentation'];['AU', 'GB'];tt6076668;76;7430;0
tm842829;Dead Kids;MOVIE;2019;Unknown;94;['thriller', 'crime'];['PH'];;;;0
tm898180;Sitting in Limbo;MOVIE;2020;Unknown;89;['drama'];['GB'];;;;0
tm461827;Who Would You Take to a Deserted Island?;MOVIE;2019;Unknown;93;['drama', 'european'];['ES'];tt8976832;53;24660;0
tm814734;Kidnapping Stella;MOVIE;2019;Unknown;89;['crime', 'thriller'];['DE'];tt8613876;49;59570;0
tm450832;Paradise Beach;MOVIE;2019;Unknown;94;['action', 'drama', 'thriller', 'crime', 'european'];['FR'];tt7511008;46;22250;0
tm849131;I Am Vengeance: Retaliation;MOVIE;2020;R;90;['action'];['GB'];tt8972556;34;30480;0
tm925858;Black Beach;MOVIE;2020;Unknown;115;['drama', 'thriller', 'fantasy', 'action'];['ES', 'US', 'BE'];tt9660688;56;15440;0
tm932201;Hope Frozen;MOVIE;2019;Unknown;75;['documentation'];['TH', 'US'];;;;0
ts90640;The Writer;SHOW;2019;TV-14;34;['drama', 'crime'];['LB'];tt10312958;82;300;10
tm428702;The Brave;MOVIE;2019;Unknown;103;['thriller', 'action', 'crime'];['US'];tt5524630;50;13200;0
tm475162;American Woman;MOVIE;2019;R;85;['drama'];['US', 'CA'];;;;0
tm853910;Road to Roma;MOVIE;2020;Unknown;73;['documentation'];['MX'];tt11763742;76;6460;0
tm822099;The Blue Elephant 2;MOVIE;2019;Unknown;130;['thriller', 'crime', 'drama', 'horror'];[];tt10635720;82;94750;0
ts262037;Bread Barbershop;SHOW;2020;TV-Y;11;['animation'];['KR'];tt12912830;73;1250;20
ts270742;Korean Pork Belly Rhapsody;SHOW;2020;Unknown;48;['documentation'];['KR'];tt14017966;77;620;10
tm818154;Whitney Cummings: Can I Touch It?;MOVIE;2019;Unknown;59;['comedy'];['US'];tt10521638;65;17320;0
tm450462;Petta;MOVIE;2019;Unknown;172;['drama', 'action'];['IN'];tt8959820;73;97780;0
tm474695;Dying to Tell;MOVIE;2019;Unknown;87;['documentation', 'european'];['ES'];tt5900870;68;3360;0
tm447755;Back of the Net;MOVIE;2019;Unknown;86;['drama', 'comedy', 'family'];['AU'];tt8211214;51;6800;0
tm912415;Urzila Carlson: Overqualified Loser;MOVIE;2020;Unknown;62;['comedy'];[];tt12572032;63;3660;0
tm465984;Boi;MOVIE;2019;Unknown;111;['thriller', 'european'];['CN', 'ES'];;;;0
tm429172;The (Silent) War;MOVIE;2019;Unknown;122;['thriller', 'crime', 'war', 'action', 'drama', 'european'];['ES'];tt7336684;56;6700;0
tm825102;Our Planet: Behind the Scenes;MOVIE;2019;Unknown;63;['documentation'];['US', 'GB'];tt10746342;84;16720;0
ts237304;Chico Bon Bon: Monkey with a Tool Belt;SHOW;2020;Unknown;14;[];['US'];;;;40
ts243189;Booba: Food Puzzle;SHOW;2020;TV-Y;3;['animation', 'comedy', 'family'];[];tt12319946;83;300;10
tm821662;Vikruthi;MOVIE;2019;Unknown;123;['comedy', 'drama'];['IN'];tt10608668;74;15440;0
tm819497;Berlin, Berlin;MOVIE;2020;Unknown;80;['comedy', 'drama', 'romance'];['DE'];tt10556130;38;5330;0
tm465427;Maria;MOVIE;2019;Unknown;90;['action', 'crime', 'drama', 'thriller'];['PH'];tt7594584;50;20320;0
tm452929;The Little Switzerland;MOVIE;2019;PG-13;86;['comedy', 'european'];['ES'];tt9100028;48;12450;0
tm937265;You've Got This;MOVIE;2020;Unknown;111;['comedy', 'romance'];['MX'];tt13118012;58;12730;0
tm421560;Let's Dance;MOVIE;2019;Unknown;109;['drama', 'comedy', 'music', 'family'];['FR', 'BE'];tt8599746;59;13810;0
tm973536;Kevin Hart: Zero F**ks Given;MOVIE;2020;R;69;['comedy'];['US'];tt13433082;60;33420;0
tm854682;Asphalt Goddess;MOVIE;2020;Unknown;126;['drama'];['MX'];tt12025688;49;1680;0
tm466255;Kevin Hart: Irresponsible;MOVIE;2019;Unknown;60;['comedy'];['US'];tt10009796;65;44370;0
ts86940;COMEDIANS of the world;SHOW;2019;TV-MA;30;['comedy'];[];tt8685446;65;4500;10
tm462551;¡Ay, mi madre!;MOVIE;2019;Unknown;81;['comedy', 'european'];['ES'];tt6213294;39;3940;0
ts214462;The Queen and the Conqueror;SHOW;2020;TV-14;46;['history', 'drama'];['CO'];tt10348700;66;1720;10
tm833382;Keeping the Bees;MOVIE;2019;PG-13;93;['drama'];['TR'];tt12285116;58;8030;0
tm863879;Kaamyaab;MOVIE;2020;PG;109;['drama'];['IN'];;;;0
tm912327;The Larva Island Movie;MOVIE;2020;Unknown;89;['family', 'animation', 'comedy'];['KR'];tt12588448;51;6350;0
ts251272;Skin Decision: Before and After;SHOW;2020;TV-MA;36;['reality'];['US'];tt12588326;58;4050;10
ts269073;The Fabulous Lives of Bollywood Wives;SHOW;2020;TV-MA;32;['reality', 'documentation', 'romance'];['IN'];tt13452100;53;96660;10
tm473813;Chopsticks;MOVIE;2019;Unknown;100;['drama', 'comedy'];['IN'];tt10243678;65;46890;0
tm840761;The Princess Switch: Switched Again;MOVIE;2020;G;97;['romance'];['GB', 'US'];;;;0
tm878995;Dragons: Rescue Riders: Hunt for the Golden Dragon;MOVIE;2020;Unknown;46;['action', 'comedy', 'family', 'fantasy', 'animation'];['US'];tt11875456;52;1530;0
tm982100;ariana grande: excuse me, i love you;MOVIE;2020;Unknown;97;['music', 'documentation'];['US'];tt13615386;63;25400;0
tm483602;Malang;MOVIE;2020;Unknown;135;['romance', 'drama', 'thriller', 'action', 'crime'];['IN'];tt9877170;66;101490;0
tm931436;Welcome to Sudden Death;MOVIE;2020;R;80;['action'];['FR', 'JP', 'GB', 'US', 'CA'];tt10804786;43;;0
tm838705;Holiday Rush;MOVIE;2019;Unknown;94;['comedy', 'drama', 'romance', 'family'];['US'];tt10091530;49;27050;0
tm901947;Little Big Women;MOVIE;2020;Unknown;123;['drama'];['TW'];tt12397078;72;22530;0
tm975398;Christmas Crossfire;MOVIE;2020;Unknown;105;['thriller', 'crime', 'comedy'];['DE'];tt13446424;48;13590;0
tm470252;Calum von Moger: Unbroken;MOVIE;2019;Unknown;93;['documentation'];['US'];tt10308686;63;8280;0
tm463038;Despite Everything;MOVIE;2019;Unknown;75;['comedy', 'european'];['ES'];tt9150970;53;48850;0
tm462778;Jimmy Carr: The Best of Ultimate Gold Greatest Hits;MOVIE;2019;Unknown;58;['comedy'];['US'];tt9817258;73;22010;0
ts214192;El Final del Paraíso;SHOW;2019;TV-MA;50;['action', 'drama'];['MX'];tt10367818;51;2080;10
ts104483;Typewriter;SHOW;2019;TV-MA;50;['thriller', 'horror', 'drama'];['IN'];tt9310372;65;37880;10
ts250872;Southern Survival;SHOW;2020;Unknown;30;['reality'];['US'];tt12588286;51;4540;10
tm830795;Happy Old Year;MOVIE;2019;Unknown;113;['drama', 'romance'];['TH'];tt11316824;72;21600;0
tm849323;Shikara;MOVIE;2020;Unknown;118;['romance', 'drama', 'history'];['IN'];tt10930586;33;150260;0
tm919920;Milestone;MOVIE;2020;Unknown;98;['drama'];['IN'];tt12779208;66;6130;0
tm455981;Rubaru Roshni;MOVIE;2019;Unknown;110;['documentation'];['IN'];tt9663460;87;5840;0
tm462611;Ready to Mingle;MOVIE;2019;Unknown;97;['comedy', 'romance'];['MX'];tt6736198;59;23260;0
tm453727;Deadly Switch;MOVIE;2019;Unknown;86;['thriller'];['US'];tt8354582;45;13030;0
tm814894;Parchís: the Documentary;MOVIE;2019;PG-13;105;['documentation', 'music'];['ES'];tt10511826;68;5350;0
tm816992;Double World;MOVIE;2020;PG-13;110;['action', 'fantasy'];['HK', 'CN'];tt10508838;61;40640;0
tm477006;Psycho;MOVIE;2020;Unknown;134;['crime', 'thriller', 'drama'];['IN'];tt9109976;62;40750;0
tm839761;Kalel, 15;MOVIE;2019;Unknown;104;['drama'];['PH'];tt11530234;73;2620;0
ts269740;How To Ruin Christmas;SHOW;2020;TV-MA;50;['drama', 'comedy'];['ZA'];tt13492362;61;4880;20
tm908529;Tell Me When;MOVIE;2020;Unknown;96;['drama', 'documentation', 'comedy'];['MX'];tt10648198;57;9640;0
ts87489;Trigger Warning with Killer Mike;SHOW;2019;TV-MA;26;['documentation', 'comedy'];['US'];tt9426194;69;12490;10
ts216698;Nadiya's Time to Eat;SHOW;2019;Unknown;29;['reality'];['GB'];;;;10
tm944331;Shawn Mendes: In Wonder;MOVIE;2020;Unknown;83;['music', 'documentation'];['US'];tt13276386;65;20160;0
tm940566;Kaali Khuhi;MOVIE;2020;Unknown;90;['thriller', 'horror', 'drama'];['IN'];tt10235600;35;12070;0
tm979689;Canvas;MOVIE;2020;G;9;['drama'];['US'];;;;0
ts217389;Masaba Masaba;SHOW;2020;TV-MA;31;['comedy', 'drama'];['IN'];tt10655506;68;17460;20
tm851912;Gunjan Saxena: The Kargil Girl;MOVIE;2020;Unknown;112;['drama', 'action', 'war'];['IN'];tt10350626;56;344230;0
tm926528;AK vs AK;MOVIE;2020;Unknown;108;['drama', 'action', 'thriller', 'comedy', 'crime'];['IN'];tt11651796;69;140480;0
tm838765;A Christmas Prince: The Royal Baby;MOVIE;2019;Unknown;84;['romance', 'family'];['US'];tt10006006;53;67040;0
tm890591;Sí, Mi Amor;MOVIE;2020;Unknown;107;['romance'];['PE'];;;;0
ts223982;Until Dawn;SHOW;2020;Unknown;20;['reality', 'comedy'];['FR'];tt11434862;25;1480;10
tm844497;The Irishman: In Conversation;MOVIE;2019;Unknown;23;['documentation'];['US'];;;;0
tm856945;Carmen Sandiego: To Steal or Not to Steal;MOVIE;2020;Unknown;31;['animation', 'action', 'family'];['CA', 'US'];tt11767524;;;0
tm977952;Fierce;MOVIE;2020;Unknown;118;['comedy', 'music'];['PL'];;;;0
tm857805;The Bridge Curse;MOVIE;2020;Unknown;87;['horror', 'thriller'];['TW'];;;;0
tm892081;Eric Andre: Legalize Everything;MOVIE;2020;R;52;['comedy'];['US'];tt12327104;61;24910;0
tm912190;Cargo;MOVIE;2019;PG-13;113;['drama', 'fantasy', 'scifi'];['IN'];tt8992946;56;29060;0
tm678851;Article 15;MOVIE;2019;Unknown;130;['crime', 'drama', 'thriller'];['IN'];tt10324144;82;323360;0
tm919903;Tragic Jungle;MOVIE;2020;Unknown;96;['drama'];['MX', 'CO', 'FR'];tt12792598;56;9020;0
tm474061;Malibu Rescue;MOVIE;2019;Unknown;69;['action', 'comedy', 'family'];['US'];tt9228950;50;12200;0
tm675171;The Black Godfather;MOVIE;2019;Unknown;118;['documentation', 'music'];['US'];tt10289996;74;13410;0
tm467116;Life Overtakes Me;MOVIE;2019;Unknown;39;['documentation'];['US', 'SE'];tt9204606;50;450;0
tm494847;Made in China;MOVIE;2019;PG;128;['drama', 'comedy', 'crime', 'romance', 'thriller', 'european'];['IN'];tt8983180;63;42980;0
ts103918;The Good Bandit;SHOW;2019;Unknown;53;['drama', 'comedy', 'crime'];['CO'];tt9328616;78;990;10
tm373471;90 ML;MOVIE;2019;Unknown;125;['comedy', 'drama', 'romance'];['IN'];tt8268916;34;5710;0
ts214463;Los Briceño, una familia todo terreno;SHOW;2019;Unknown;46;['drama'];['US'];tt10348478;80;1330;20
tm511991;99 Songs;MOVIE;2019;Unknown;128;['romance'];['IN'];tt7559180;71;22540;0
ts91741;Three Days of Christmas;SHOW;2019;Unknown;58;['drama'];[];tt9731254;68;12430;10
ts223308;Astronomy Club: The Sketch Show;SHOW;2019;TV-MA;20;['comedy'];['US'];tt10675488;69;5910;10
ts218000;Dollar;SHOW;2019;Unknown;28;['drama', 'romance', 'action'];['LB'];tt10687564;66;5920;10
tm946360;Really Love;MOVIE;2020;Unknown;95;['drama', 'romance'];['US'];tt8722624;60;8070;0
tm938466;Kitty Love: An Homage to Cats;MOVIE;2020;Unknown;60;['documentation', 'european'];['NL'];tt12661060;52;4450;0
tm850730;Adú;MOVIE;2020;Unknown;119;['drama', 'european'];['ES'];;;;0
tm842817;Living in Bondage: Breaking Free;MOVIE;2019;Unknown;140;['drama', 'fantasy'];['NG'];tt12539758;53;1060;0
ts218307;Styling Hollywood;SHOW;2019;TV-14;37;['reality'];['US'];tt10715202;66;3550;10
ts222942;Narcoworld: Dope Stories;SHOW;2019;TV-MA;40;['crime', 'documentation'];['US'];tt11215112;66;3170;10
tm884531;Making Unorthodox;MOVIE;2020;Unknown;21;['documentation'];['DE'];;;;0
tm871330;Full Out 2: You Got This!;MOVIE;2020;Unknown;90;['family'];['US'];tt11247064;46;5040;0
ts223110;Sugar Rush Christmas;SHOW;2019;TV-PG;50;['reality'];['US'];tt11168116;68;5780;20
tm957567;Hazel Brugger: Tropical;MOVIE;2020;Unknown;59;['comedy'];['DE'];tt13400146;64;4150;0
ts226410;Handsome Siblings;SHOW;2020;Unknown;45;['fantasy', 'romance', 'action', 'comedy', 'drama'];['CN'];tt11541444;79;6140;10
tm841410;Fire in Paradise;MOVIE;2019;Unknown;39;['documentation'];['US'];;;;0
ts222599;Queer Eye: We're in Japan!;SHOW;2019;TV-14;50;['reality'];['US'];tt10971532;82;25600;10
tm431810;Evelyn;MOVIE;2019;Unknown;95;['documentation'];['GB'];tt8793990;72;7680;0
ts112733;Bard of Blood;SHOW;2019;TV-MA;45;['action', 'drama', 'thriller'];['IN'];tt8069036;68;132100;20
ts224906;Find Yourself;SHOW;2020;TV-14;45;['drama', 'romance'];['CN'];tt11569628;76;2010;10
tm946801;Just Another Christmas;MOVIE;2020;Unknown;101;['comedy', 'family', 'drama'];['BR'];tt13354204;67;44760;0
ts104516;21 Again;SHOW;2019;TV-MA;52;['documentation', 'reality'];[];tt9315008;54;470;10
tm918373;Malibu Rescue: The Next Wave;MOVIE;2020;Unknown;70;['comedy', 'family', 'action'];['US'];tt11032990;47;8180;0
ts105601;Archibald's Next Big Thing;SHOW;2019;TV-Y7;24;['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action'];['US'];tt9165404;75;2840;20
tm869373;High & Low: The Worst;MOVIE;2019;Unknown;125;['action', 'comedy'];['JP'];tt19783642;66;4870;0
ts214861;Prank Encounters;SHOW;2019;TV-MA;25;['comedy', 'horror', 'reality', 'scifi'];['US'];tt10487072;52;26150;20
tm957903;The Boys in the Band: Something Personal;MOVIE;2020;Unknown;28;['documentation'];['US'];tt13206842;72;3560;0
tm946927;Dance Dreams: Hot Chocolate Nutcracker;MOVIE;2020;Unknown;80;['documentation', 'family'];['US'];tt8741182;70;3390;0
tm945435;Octonauts and the Great Barrier Reef;MOVIE;2020;Unknown;47;['animation', 'comedy', 'family', 'action'];[];tt13150606;66;1310;0
ts228502;The Iliza Shlesinger Sketch Show;SHOW;2020;TV-MA;19;['comedy'];['US'];tt11092086;50;9140;10
tm466954;Alien Warfare;MOVIE;2019;Unknown;88;['thriller', 'action', 'scifi'];['US'];tt9562694;26;34600;0
tm850176;Leslie Jones: Time Machine;MOVIE;2020;Unknown;66;['comedy'];[];;;;0
tm845020;Jack Whitehall: Christmas with my Father;MOVIE;2019;Unknown;64;['comedy', 'documentation'];[];tt11313076;60;9300;0
tm843345;Pinkfong & Baby Shark's Space Adventure;MOVIE;2019;Unknown;66;['animation', 'family', 'fantasy'];['KR', 'US'];tt13836494;51;740;0
ts217045;Levius;SHOW;2019;Unknown;25;['animation', 'action', 'scifi'];['JP'];tt10619444;69;5280;10
tm889647;The Stand at Paxton County;MOVIE;2020;R;102;['thriller', 'drama'];['US'];tt8362228;64;10690;0
tm847008;Shine Your Eyes;MOVIE;2020;Unknown;102;['drama', 'thriller'];['FR', 'BR'];tt8477336;64;3130;0
tm1172010;The Lockdown Plan;MOVIE;2020;Unknown;49;[];[];tt13079112;65;;0
ts112667;Go! Go! Cory Carson;SHOW;2020;TV-Y;9;['animation', 'comedy', 'family'];['US'];tt8115702;79;2380;60
tm845850;Out Of The Clear Blue Sky;MOVIE;2019;Unknown;112;['comedy', 'drama'];['MX', 'US'];;;;0
ts251929;DeMarcus Family Rules;SHOW;2020;TV-14;29;['reality'];['US'];tt12759420;62;1100;10
tm946718;Funny Boy;MOVIE;2020;Unknown;109;['drama'];['CA', 'LK'];;;;0
tm844208;What the F* Is Going On?;MOVIE;2019;Unknown;86;['documentation'];['ES'];tt11412566;75;1720;0
ts221041;My Dear Warrior;SHOW;2019;TV-14;42;['fantasy', 'romance'];['TH'];tt11281912;46;190;10
ts217050;Pili Fantasy: War of Dragons;SHOW;2019;TV-14;;['animation', 'action', 'fantasy'];[];tt10619658;67;370;10
tm462660;Inhuman Kiss;MOVIE;2019;Unknown;122;['romance', 'drama', 'horror'];['TH'];tt9799992;64;17170;0
ts101503;Team Kaylie;SHOW;2019;TV-PG;30;['comedy'];['US'];tt9717424;40;3330;30
tm977478;Nate: A One Man Show;MOVIE;2020;Unknown;59;['comedy'];['US'];tt10798934;66;3460;0
tm910040;Milkwater;MOVIE;2020;Unknown;102;['drama'];['US'];;;;0
tm452574;Ray Romano: Right Here, Around the Corner;MOVIE;2019;Unknown;58;['comedy', 'documentation'];['US'];tt8101766;72;16540;0
tm483511;Jai Mummy Di;MOVIE;2020;Unknown;103;['romance', 'comedy', 'drama'];['IN'];tt9817760;36;9350;0
tm469966;The Unknown Saint;MOVIE;2020;Unknown;100;['drama', 'comedy', 'crime'];['FR', 'QA', 'MA'];tt10077998;65;10920;0
tm420181;Spelling the Dream;MOVIE;2020;Unknown;82;['documentation'];['US'];tt6193522;69;7160;0
tm676905;Hire a Woman;MOVIE;2019;Unknown;109;['romance', 'comedy'];[];tt10279104;74;300;0
ts262228;Tobot Galaxy Detectives;SHOW;2020;TV-Y7;13;['animation'];[];tt12892186;70;130;20
ts90063;Put Your Head on My Shoulder;SHOW;2019;TV-Y7;40;['drama', 'romance', 'comedy'];['CN'];tt10265158;80;20630;10
tm828326;The Crystal Calls - Making The Dark Crystal: Age of Resistance;MOVIE;2019;Unknown;83;['documentation'];['US'];tt10924716;76;5280;0
ts89182;Green Door;SHOW;2019;Unknown;49;['drama', 'comedy', 'horror', 'thriller'];['TW'];tt9817290;65;1280;10
tm965408;A Road to Wellbeing;MOVIE;2020;Unknown;57;['documentation'];[];tt12749428;62;230;0
ts252015;GAME ON: A Comedy Crossover Event;SHOW;2020;TV-G;29;['comedy', 'family'];['US'];tt12800428;54;2130;20
tm455161;Panipat;MOVIE;2019;Unknown;171;['romance', 'action', 'drama', 'history', 'war'];['IN'];tt8176040;54;54380;0
tm919082;Octonauts and the Caves of Sac Actun;MOVIE;2020;Unknown;72;['animation', 'comedy', 'family'];['GB'];tt12759408;62;1770;0
tm452996;Ken Jeong: You Complete Me, Ho;MOVIE;2019;Unknown;62;['comedy'];['US'];tt8466562;57;23680;0
tm866782;One-Way to Tomorrow;MOVIE;2020;Unknown;90;['romance', 'comedy', 'drama'];['TR'];tt11988512;56;48190;0
tm935388;Ginny Weds Sunny;MOVIE;2020;Unknown;125;['drama', 'romance', 'comedy'];['IN'];tt10543680;57;46990;0
tm1096875;Ma Rainey's Black Bottom: A Legacy Brought to Screen;MOVIE;2020;PG;31;['documentation'];['US'];;;;0
